flight_date,flight_status,airline,flight,aircraft,live,departure_airport,departure_time,arrival_airport,arrival_time
2024-11-16T08:25:00+00:00,landed,Asiana Airlines,OZ9382,None,None,Pleso,2024-11-16T08:25:00+00:00,Charles De Gaulle,2024-11-16T10:30:00+00:00
2024-11-16T08:25:00+00:00,landed,Air India,AI7514,None,None,Pleso,2024-11-16T08:25:00+00:00,Charles De Gaulle,2024-11-16T10:30:00+00:00
2024-11-16T08:25:00+00:00,landed,Air France,AF5075,None,None,Pleso,2024-11-16T08:25:00+00:00,Charles De Gaulle,2024-11-16T10:30:00+00:00
2024-11-16T08:25:00+00:00,landed,Air Canada,AC2971,None,None,Pleso,2024-11-16T08:25:00+00:00,Charles De Gaulle,2024-11-16T10:30:00+00:00
2024-11-16T07:30:00+00:00,landed,JetBlue Airways,B65642,None,None,Keflavik International,2024-11-16T07:30:00+00:00,Charles De Gaulle,2024-11-16T12:00:00+00:00
2024-11-16T07:30:00+00:00,landed,Icelandair,FI542,B753,None,Keflavik International,2024-11-16T07:30:00+00:00,Charles De Gaulle,2024-11-16T12:00:00+00:00
2024-11-16T09:05:00+00:00,landed,Delta Air Lines,DL8523,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,Gol,G35280,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,SWISS,LX4602,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,Air Mauritius,MK9553,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,China Eastern Airlines,MU1878,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,Air Europa,UX2211,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,Vietnam Airlines,VN3143,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,WestJet,WS5175,None,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,Air France,AF1543,BCS3,None,Geneve-cointrin,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T10:20:00+00:00
2024-11-16T09:05:00+00:00,landed,Royal Air Maroc,AT638,B738,None,Menara,2024-11-16T09:05:00+00:00,Charles De Gaulle,2024-11-16T12:25:00+00:00
2024-11-16T07:40:00+00:00,landed,easyJet,U23475,A20N,None,Liverpool John Lennon,2024-11-16T07:40:00+00:00,Charles De Gaulle,2024-11-16T10:05:00+00:00
2024-11-16T08:35:00+00:00,landed,Etihad Airways,EY2832,None,None,Leonardo Da Vinci (Fiumicino),2024-11-16T08:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T08:35:00+00:00,landed,Hainan Airlines,HU8247,None,None,Leonardo Da Vinci (Fiumicino),2024-11-16T08:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T08:35:00+00:00,landed,Kenya Airways,KQ4333,None,None,Leonardo Da Vinci (Fiumicino),2024-11-16T08:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T08:35:00+00:00,landed,Xiamen Airlines,MF9578,None,None,Leonardo Da Vinci (Fiumicino),2024-11-16T08:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T08:35:00+00:00,landed,ITA Airways,AZ316,A21N,None,Leonardo Da Vinci (Fiumicino),2024-11-16T08:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T08:35:00+00:00,landed,Vietnam Airlines,VN3156,None,None,Leonardo Da Vinci (Fiumicino),2024-11-16T08:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T07:20:00+00:00,landed,British Airways,BA304,A320,None,Heathrow,2024-11-16T07:20:00+00:00,Charles De Gaulle,2024-11-16T09:40:00+00:00
2024-11-16T12:15:00+00:00,active,KLM,KL2345,None,None,Seoul (Incheon),2024-11-16T12:15:00+00:00,Charles De Gaulle,2024-11-16T18:55:00+00:00
2024-11-16T09:40:00+00:00,landed,SAS,SK9858,None,None,Marseille Provence Airport,2024-11-16T09:40:00+00:00,Charles De Gaulle,2024-11-16T11:20:00+00:00
2024-11-16T09:40:00+00:00,landed,Vietnam Airlines,VN3207,None,None,Marseille Provence Airport,2024-11-16T09:40:00+00:00,Charles De Gaulle,2024-11-16T11:20:00+00:00
2024-11-16T09:40:00+00:00,landed,WestJet,WS5186,None,None,Marseille Provence Airport,2024-11-16T09:40:00+00:00,Charles De Gaulle,2024-11-16T11:20:00+00:00
2024-11-16T09:40:00+00:00,landed,Air France,AF7331,A321,None,Marseille Provence Airport,2024-11-16T09:40:00+00:00,Charles De Gaulle,2024-11-16T11:20:00+00:00
2024-11-16T08:00:00+00:00,landed,AlbaStar,AP1436,None,None,Amilcar Cabral International,2024-11-16T08:00:00+00:00,Charles De Gaulle,2024-11-16T15:34:00+00:00
2024-11-16T09:30:00+00:00,landed,Lufthansa,LH2228,A20N,None,Franz Josef Strauss,2024-11-16T09:30:00+00:00,Charles De Gaulle,2024-11-16T11:10:00+00:00
2024-11-16T08:55:00+00:00,landed,Aeromexico,AM5770,None,None,Dublin International,2024-11-16T08:55:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T08:55:00+00:00,landed,Delta Air Lines,DL8243,None,None,Dublin International,2024-11-16T08:55:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T08:55:00+00:00,landed,Gol,G35197,None,None,Dublin International,2024-11-16T08:55:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T08:55:00+00:00,landed,Saudia,SV6282,None,None,Dublin International,2024-11-16T08:55:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T08:55:00+00:00,landed,WestJet,WS5126,None,None,Dublin International,2024-11-16T08:55:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T08:55:00+00:00,landed,Air France,AF1717,A319,None,Dublin International,2024-11-16T08:55:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:35:00+00:00,landed,Aeromexico,AM5730,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:35:00+00:00,landed,Delta Air Lines,DL8433,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:35:00+00:00,landed,Jet Linx Aviation,JL5336,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:35:00+00:00,landed,Korean Air,KE6360,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:35:00+00:00,landed,Kenya Airways,KQ3951,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:35:00+00:00,landed,Air Mauritius,MK9367,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:35:00+00:00,landed,China Eastern Airlines,MU1666,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:35:00+00:00,landed,Air Austral,UU8307,None,None,Düsseldorf International Airport,2024-11-16T09:35:00+00:00,Charles De Gaulle,2024-11-16T10:50:00+00:00
2024-11-16T09:50:00+00:00,landed,Aeromexico,AM5749,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,Delta Air Lines,DL8569,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,Etihad Airways,EY5883,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,Korean Air,KE6462,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,Air Mauritius,MK9681,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,Air Austral,UU8435,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,WestJet,WS5106,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,Jet Linx Aviation,JL5302,None,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T09:50:00+00:00,landed,Air France,AF1435,A318,None,Berlin Brandenburg Airport,2024-11-16T09:50:00+00:00,Charles De Gaulle,2024-11-16T11:45:00+00:00
2024-11-16T10:00:00+00:00,landed,Delta Air Lines,DL8534,None,None,Sandro Pertini (caselle),2024-11-16T10:00:00+00:00,Charles De Gaulle,2024-11-16T11:35:00+00:00
2024-11-16T10:00:00+00:00,landed,KLM,KL2103,None,None,Sandro Pertini (caselle),2024-11-16T10:00:00+00:00,Charles De Gaulle,2024-11-16T11:35:00+00:00
2024-11-16T10:00:00+00:00,landed,Kenya Airways,KQ3935,None,None,Sandro Pertini (caselle),2024-11-16T10:00:00+00:00,Charles De Gaulle,2024-11-16T11:35:00+00:00
